Date,AAPL,AMZN,GOOGL,META,MSFT
2018-07-17,0.48645367198006606,2.3396541721500674,-0.9405284583392571,-0.7223005580789476,-1.1632788277119275
2018-07-18,0.42538394272769564,2.388413826830664,-0.86538111401596,-0.5965334469772986,-1.351883208565104
2018-07-19,0.5889470249063826,2.3236885458107954,-0.9325072508614618,-0.6802127924158885,-1.2999155274398266
2018-07-20,0.6761584288745207,2.1886081447412113,-1.0602505251010503,-0.6925597047172254,-1.1119563437974567
2018-07-23,0.763169060796986,2.1568905564542007,-1.1415613581259239,-0.7525766936803523,-1.0259215654449114
2018-07-24,0.6339496180507679,2.326110784431732,-1.002695570045528,-0.8141597242793092,-1.1432051081576617
2018-07-25,0.6324176733965571,2.2705888454968752,-1.042917034711161,-0.7336932491449385,-1.1263962350373309
2018-07-26,1.0388781778550913,1.961647350132138,-0.08150716147826381,-2.94851941263624,0.029501046127274888
2018-07-27,1.036629091264717,2.1336061147998144,-0.18362150069323074,-2.879246652929212,-0.10736705244208883
2018-07-30,1.3182364225086611,2.002207652604012,-0.2690176676747038,-2.9203242530806706,-0.13110215435729822
2018-07-31,1.3861667457310876,1.8367125532498947,-0.2685442425960458,-2.9849745151301765,0.0306394587452401
2018-08-01,1.6950411972941666,1.7598340345939307,-0.2365387141695517,-2.998602730916348,-0.2197337868021979
2018-08-02,1.5487257939285588,1.911017551547842,-0.24150085519588993,-2.9531973071777875,-0.26504518310272424
2018-08-03,1.9023253964974067,1.462368855927973,-0.0866184474855003,-3.0745327944677445,-0.20354301047213505
2018-08-06,1.875974966215292,1.5156733540562692,-0.1321355612193636,-3.057895857560504,-0.20161690149169315
2018-08-07,1.708480229447148,1.578374320888992,0.06551609030953728,-3.163355026426232,-0.18901561421944602
2018-08-08,1.6543780220683861,1.6142007454511553,0.12852151024513772,-3.1634653962248365,-0.2336348815398428
2018-08-09,1.521718657236634,1.6588932602591395,0.1636993046354049,-3.185932720952054,-0.1583785011791229
2018-08-10,1.5556691415050552,1.8015589482842058,0.021050933977149466,-3.0654327279119835,-0.3128462958544265
2018-08-13,1.4903914948340786,1.822841315773605,0.06889556910721129,-3.083556871373241,-0.29857150834165336
2018-08-14,1.4463777137306089,1.836950176407782,0.10071121876463376,-3.0863304057189413,-0.2977087031840829
2018-08-15,1.6574538144322082,1.6551077614306886,0.051488358259365596,-3.1104911594012377,-0.25355877472102584
2018-08-16,1.5978074254499663,1.7269700362442229,0.0237705048745826,-3.0942115175585556,-0.2543364490102169
2018-08-17,1.7087079154984814,1.6925512553150228,-0.10802323111867101,-3.0294425481862755,-0.2637933915085582
2018-08-20,1.7575204799426758,1.6572281812306535,-0.06478858993625447,-3.036236799179357,-0.31372327205771905
2018-08-21,1.7910940449593746,1.599779147395795,-0.12211282259738276,-3.027430600956129,-0.24132976880165813
2018-08-22,1.6773447639127839,1.667351794792797,-0.08749161814722328,-3.054074365693055,-0.20313057486530245
2018-08-23,1.66531485178079,1.6857318950957927,-0.05855114477478207,-3.0593590757378566,-0.2331365263639433
2018-08-24,1.6286672330406253,1.6956019980914248,-0.03022307035020716,-3.08024412896736,-0.2138020318144832
2018-08-27,1.5488149177507262,1.7051643186396146,0.08475878672372078,-3.1270666229383837,-0.21167140017567793
2018-08-28,1.5857381944872082,1.6707473424579344,0.04009918700355597,-3.125238202059757,-0.1713465218889413
2018-08-29,1.545098701404843,1.6555312614019089,0.21774674958064263,-3.150955397330372,-0.2674213150570224
2018-08-30,1.592357747195538,1.6447779723867004,0.10965607304946334,-3.0977213258336374,-0.24907046679806438
2018-08-31,1.6984940019347308,1.5607173796432425,0.0005492651023190076,-3.081716067593584,-0.17804457908670918
2018-09-04,1.7166801474595346,1.578349008470096,-0.0969758017553195,-3.046545656996802,-0.1515076971775093
2018-09-05,1.8868478055987379,1.4570751108824211,-0.022976499936447625,-3.0203538691362795,-0.3005925474084326
2018-09-06,1.8234507612396136,1.4249991960296988,-0.04961233657818154,-3.055419652644191,-0.14341796804694049
2018-09-07,1.827528910393705,1.4637909758047205,-0.1184882154351159,-3.0096257937814324,-0.1632058769818776
2018-09-10,1.7555117773265887,1.4378993331563779,-0.14712631886718935,-3.023096152431439,-0.023188639184338722
2018-09-11,1.7374489013799506,1.388107910163387,-0.10623045573822232,-3.046707063142887,0.02738070733777126
2018-09-12,1.6854159839627993,1.3755133495633947,-0.14963050257143384,-3.049424201577626,0.13812537062286523
2018-09-13,1.7334900602264736,1.3384118707407628,-0.11667341473762227,-3.052046062120842,0.09681754589122893
2018-09-14,1.6987817252232613,1.3295900696300889,-0.06228106871295547,-3.096611554625122,0.13052082848472607
2018-09-17,1.6725259128150425,1.229311537591684,-0.05197383587272286,-3.080010160325597,0.23014654579159244
2018-09-18,1.731337310201484,1.1214686061726789,-0.07190947982295626,-3.064002261213555,0.28310582466234857
2018-09-19,1.9103323195389954,1.025128974300829,-0.05590414385608056,-3.0323364114715576,0.15277926148781412
2018-09-20,1.8074099255022342,1.0122875625718701,0.015231727998908484,-3.091621410131614,0.25669219405860055
2018-09-21,1.7200181238894934,0.9839025693410842,-0.05642208154675277,-3.068641166496836,0.4211425548130113
2018-09-24,1.8505529134408367,1.1337400281785937,-0.08590532935890127,-3.0408097135346406,0.1424221012741123
2018-09-25,1.7015549256233462,1.2863886814641332,-0.006187488448528788,-3.1057539266605474,0.1239978080215971
2018-09-26,1.5070837117656772,1.63596420808296,-0.054333351403743846,-3.0281518262565257,-0.06056274218836866
2018-09-27,1.5825658236756082,1.6547511760051556,-0.06675972755957704,-2.9980143464244096,-0.17254292569677743
2018-09-28,1.3832136905802914,1.7715544388354791,-0.010233614531623303,-3.017693167008935,-0.12684134787521067
2018-10-01,1.4165655073952539,1.7027327019099818,0.025472260087461063,-3.0623535807913846,-0.08241688860131152
2018-10-02,1.5415771855534883,1.616143350043983,0.1014858011545956,-3.070535340617664,-0.18867099613440316
2018-10-03,1.701697170902225,1.3591060251384486,0.19123477865211158,-3.1337892112783727,-0.11824876341441223
2018-10-04,1.7297476955104087,1.3804791535539174,0.12948123540899065,-3.1007173785187527,-0.13899070595456434
2018-10-05,1.6308993834403216,1.4508478427280989,0.12173845928394916,-3.10275261409049,-0.10073307136187806
2018-10-08,1.70386161668115,1.379056916625439,0.18262836802760102,-3.1222847840980417,-0.14326211723614862
2018-10-09,1.7271131556229042,1.3202234550312044,0.13342956490934665,-3.11628135419936,-0.06448482136409572
2018-10-10,1.9028929489710307,1.1829285503950722,0.17869699181971632,-3.0017896991834867,-0.26272879200233223
2018-10-11,1.8698412990576196,1.1553982482205658,0.17592298329409306,-3.021205600193901,-0.179956930378377
2018-10-12,1.8666998692653263,1.1526976778159894,0.22041065720776765,-2.99881662825865,-0.2409915760304333
2018-10-15,1.9465841375591062,1.0451186744113805,0.1699447790448444,-2.941464949038304,-0.22018264197702742
2018-10-16,2.030352038801504,0.9626764668801855,0.12905566109450461,-2.9050992677635534,-0.21698489901264073
2018-10-17,2.1595497073494783,0.8206604281866865,0.05585351318841958,-2.80921263721954,-0.22685101150504433
2018-10-18,2.267240885038422,0.6827581005472794,0.05976886800787096,-2.759362146826109,-0.2504057067674633
2018-10-19,2.3006881258104377,0.6453763621100851,0.12465796003464447,-2.7661955585148985,-0.3045268894402678
2018-10-22,2.1733370391671873,0.7349844684719129,0.2889175039564379,-2.821666442899022,-0.37557256869651634
2018-10-23,2.206804131544975,0.6513488861245686,0.33641834736109155,-2.8292806641515322,-0.365290700879103
2018-10-24,2.2907646706244194,0.005560616393694623,0.3301875137967814,-1.1037480907694426,-1.522764710045453
2018-10-25,2.397619460645122,-0.2752065626734537,0.35726879375940457,-1.0686033966745454,-1.4110782950565277
2018-10-26,2.3857771114355497,-0.9567584208470181,0.5763627297812886,-1.0643277696132831,-0.941053650756537
2018-10-29,2.4939745244149765,-1.2245382050508824,0.38157093406964504,-0.8532061885430496,-0.7978010648906897
2018-10-30,2.537705764406921,-1.231814211800586,0.40771705004273656,-1.127207441709237,-0.5864011609398345
2018-10-31,2.6052120267610244,-1.2171414355372885,0.3393899199843132,-1.138409157223075,-0.589051353984974
2018-11-01,2.5305796039621358,-0.9498286579816227,0.2191954453000756,-1.2076233408793136,-0.5923230504012753
2018-11-02,1.943642645409415,-0.8519296169131731,0.3483336875736588,-1.0205370376656315,-0.4195096784042688
2018-11-05,1.6682686930522235,-0.9166113528229062,0.37960935617001557,-0.9700496842710034,-0.1612170121283294
2018-11-06,1.744430259109146,-0.8643867671547287,0.2997833993386808,-0.9556919800105591,-0.22413491128253948
2018-11-07,1.5611968981323354,-0.657563322640292,0.23130248976650988,-0.9317946401127265,-0.20314142514582656
2018-11-08,1.5722229325568622,-0.6211551960822417,0.22704266437371257,-0.9514618158561522,-0.22664858499218077
2018-11-09,1.5964542784372928,-0.6426265221035172,0.2408552737614662,-0.9534454777778132,-0.2412375523174286
2018-11-12,1.3520872992601807,-0.7140901379303926,0.4024291709305434,-0.9001999798953401,-0.14022635236499204
2018-11-13,1.2481119578713022,-0.7386477939529588,0.4542424649822513,-0.8972947894846467,-0.06641183941594786
2018-11-14,1.0934967457112392,-0.8109032064146355,0.5697950746395858,-0.861087804068992,0.008699190132802626
2018-11-15,1.1445377254489968,-0.8286739127683365,0.612090409843385,-0.8723300438750788,-0.05562417864896618
2018-11-16,1.269789591963428,-0.926651677855384,0.6216753630815813,-0.9061532034529779,-0.05866007373664783
2018-11-19,1.3145167637504862,-1.020731819776028,0.7294046895535513,-0.9959687279971347,-0.02722090553087475
2018-11-20,1.02852229102738,-0.9487734995657479,0.9640207314350513,-0.959450065421255,-0.08431945747542846
2018-11-21,0.9551817734391976,-0.9434289922666653,0.9694453020594187,-0.9565865092245124,-0.024611574007438408
2018-11-23,0.8206916147702374,-0.9550881943039131,1.0028944752259514,-0.9165459873148863,0.0480480916226107
2018-11-26,0.72635404998376,-0.892114842005449,1.0415660648248608,-0.9550688896336819,0.07926361683051009
2018-11-27,0.7901678206392435,-0.8951903077749133,0.9993892254410608,-0.9720379563541638,0.07767121804877264
2018-11-28,0.8268682557805799,-0.7834146975018879,0.8479747952553434,-0.938752426584782,0.047324073050746485
2018-11-29,0.7969521302059311,-0.6913582539313006,0.7935835942671551,-0.9356325704650494,0.03645509992326401
2018-11-30,0.7337004992290905,-0.6895173265667525,0.7995041241542963,-0.924710741650236,0.08102344483360158
2018-12-03,0.7199980580786124,-0.6515587101384047,0.7794334473869003,-0.9002838727839821,0.052411077456874344
2018-12-04,0.6468815457437721,-0.8120900129657143,0.6720801203538656,-0.7582408676553634,0.2513692145234401
2018-12-06,0.4570526448482368,-0.7773198506745711,0.7074014180231007,-0.6790301167642041,0.2918959045674375
2018-12-07,0.468458404264017,-0.756483023417044,0.7491732931350119,-0.6819232542340019,0.2207745802520169
2018-12-10,0.4773022466952123,-0.8250337900019322,0.667951757128864,-0.6532168591619526,0.33299664533980866
2018-12-11,0.4485201666308692,-0.847981409097021,0.674523477897028,-0.6330181121603321,0.35795587672945595
2018-12-12,0.4342838421151643,-0.8680508931305249,0.6967582516950399,-0.6281762312712699,0.36518503059159013
2018-12-13,0.5916689747848303,-0.9329911385679982,0.6395669567392788,-0.6750418534441907,0.37679706048808004
2018-12-14,0.5472882401536762,-1.0393498496073452,0.646413159793263,-0.599986248078852,0.44563469773925823
2018-12-17,0.7978724111309217,-1.1402960273874103,0.5627301553475087,-0.6551459971942021,0.43483945810318225
2018-12-18,0.8871571681258394,-1.1919441112607694,0.5775606935372121,-0.692297864770317,0.4195241143680345
2018-12-19,0.9528524230275158,-1.2877921089288384,0.8687353321910432,-0.9442951094905491,0.41049946320082864
2018-12-20,0.8540002967162467,-1.3098956693161568,0.949401566541673,-0.90921692010366,0.4157107261618973
2018-12-21,0.9091446957675363,-1.3892704108294887,1.0443470256281255,-1.02190418504625,0.45768287448007716
2018-12-24,0.8231522217514203,-1.3128370938877485,1.1951422442945359,-1.0262703994199278,0.32081302726172056
2018-12-26,0.7662324466388459,-1.2782000749432851,1.2875211080198283,-1.122816796050128,0.34726331633473895
2018-12-27,0.6450390767464956,-1.2872698747950992,1.3120887027522548,-1.0567566558421109,0.3868987511384593
2018-12-28,0.7024521378298721,-1.2775589347635112,1.3020356355883815,-1.0856060014887763,0.3586771628340337
2018-12-31,0.7270176125688728,-1.212597526440819,1.2109928473046767,-1.0884387239374917,0.3630257905047607
2019-01-02,0.6757540127887272,-1.0977970032194184,1.2417507240976269,-1.1617936484227185,0.34208591475578276
2019-01-03,-0.017393244802480168,-0.9916434333020007,1.5696319571687498,-0.8605845505257971,0.299989271461529
2019-01-04,0.03959293027759281,-0.9153154157267461,1.4634895527665925,-0.8601720752554851,0.27240500793804623
2019-01-07,-0.009685548459964832,-0.7211049460120009,1.4034579107237017,-0.8794521900558067,0.20678477380407168
2019-01-08,-0.04162424707972423,-0.7234367728838279,1.4104894198589433,-0.8902497039381755,0.24482130404278457
2019-01-09,-0.01978660938145882,-0.7599306077765404,1.3588834594208756,-0.8890892861596867,0.30992304389680947
2019-01-10,0.07507644474922537,-0.8018857955445736,1.3275894018226053,-0.9330600032902605,0.33227995226300355
2019-01-11,0.06957948722144369,-0.8210912262055087,1.3033836441238882,-0.9463410493764504,0.3944691442366275
2019-01-14,0.012330730751678676,-0.861061876189456,1.3119920798935203,-0.8939350285506655,0.43067409409492297
2019-01-15,0.03491923191024615,-0.8893776723323021,1.3548223988786345,-0.9234091328748935,0.42304517441831424
2019-01-16,0.15457219533595606,-0.8942064345537162,1.3309259601090249,-1.0065662289643318,0.415274508073068
2019-01-17,0.1522349043062241,-0.9381574782883595,1.3168684783418667,-0.9815233953944219,0.450577491034691
2019-01-18,0.04809822236725059,-0.919925913097339,1.3395851987594616,-0.9258551372733905,0.4580976292440173
2019-01-22,0.0853660747473905,-0.9840308339920288,1.3761808425180975,-0.931037341495687,0.4535212582222272
2019-01-23,0.1798613527025048,-0.8793231935553503,1.35054189712026,-1.0243572330740363,0.37327717680662154
2019-01-24,0.1812555555911584,-0.8256073921276268,1.1638303488074384,-0.974497174690248,0.4550186624192779
2019-01-25,0.2746657252726939,-0.8551150081074268,1.222865379647984,-1.0567859481675097,0.4143698513542593
2019-01-28,-0.4942146147831482,-0.7865366111172554,0.6076843057989617,-0.06795499562641077,0.7410219157278523
2019-01-29,-0.46134363850760496,-1.1489213969589078,0.9789112871534763,-0.299023848324562,0.930377596637599
2019-01-30,-0.6224243300105727,-0.8503300906145976,0.8638535525247379,-0.21623261455995657,0.8251334826603882
2019-01-31,-1.207226273227792,-0.3877690110504494,1.0101913640526121,0.2206056517746447,0.3641982684509848
2019-02-01,-1.2371354909517116,-1.2100200025133907,1.4073897650304585,0.6828788660067322,0.3568868624279109
2019-02-04,-1.2315144223992283,-1.3834590259915465,1.6291516959336945,0.5128630973610809,0.4729586550960001
2019-02-05,-1.297855847256225,-1.1981175062518177,1.6423021941568343,0.3893804478919748,0.46429071145923373
2019-02-06,-0.8732793661724371,-1.294810251323532,1.5075075727509006,-0.030171102156784174,0.6907531469018527
2019-02-07,-0.7039689404943117,-1.3687871383225427,1.3146643702318874,-0.0029788941927570423,0.7610706027777238
2019-02-08,-0.5058883421480945,-1.665636232177102,1.3277135676321536,0.07765528210658135,0.7661557245864609
2019-02-11,-0.6375709192916339,-1.48358576364498,1.416922332819531,0.022384174695444015,0.6818501754216381
2019-02-12,-0.7928799979866556,-1.3476570040187663,1.5499965837568568,-0.085634456596757,0.676174874845322
2019-02-13,-0.8188410800899559,-1.332424655556823,1.6313892206968759,-0.15554882528481356,0.6754253402347167
2019-02-14,-0.6379690238244482,-1.4816143418757073,1.6382691949300332,-0.15376072620486927,0.6350748969749915
2019-02-15,-0.6467381273660029,-1.377710930979182,1.6551724935103291,-0.30406807625374044,0.6733446410885957
2019-02-19,-0.7790826758600085,-1.3330286180777904,1.6947193137259546,-0.09646476370305945,0.5138567439149038
2019-02-20,-0.824403379214105,-1.3156956277058074,1.7176974120164958,-0.025553233837615763,0.4479548287410322
2019-02-21,-0.6731703711795042,-1.2654696974045256,1.4574423597547117,-0.1184788041182131,0.5996765129475312
2019-02-22,-0.6674165923191893,-1.3118464619151804,1.4783398465682882,-0.05487324857809758,0.5557964562441786
2019-02-25,-0.49195329269711363,-1.4573920725593554,1.3898891087170653,-0.0028863810522622435,0.5623426375916661
2019-02-26,-0.5241195522724204,-1.441797971430244,1.4218253791879163,-0.010658930925484533,0.5547510754402327
2019-02-27,-0.48402262044305944,-1.3874995811490207,1.3601368985485889,-0.08282622266078596,0.5942115257042774
2019-02-28,-0.5458539642950582,-1.2691268676141503,1.4351014768076356,-0.2097151048958481,0.5895944599974211
2019-03-01,-0.6645086764748392,-1.257722770499569,1.6050657168788325,-0.17522424306599488,0.4923899731615704
2019-03-04,-0.6921303114211355,-1.244745403038711,1.5620597443692825,0.05098753903536157,0.3238284310552024
2019-03-05,-0.7382695855278982,-1.2811270239230526,1.7379960875643283,0.10532140305049242,0.17607911883613037
2019-03-06,-0.7317198881896844,-1.3733680565819557,1.8507465521543676,0.2201402435058064,0.03420114911146599
2019-03-07,-0.5692268046793013,-1.4094157563230563,1.8737164330290181,0.1958951390032242,-0.09096901102988442
2019-03-08,-0.6300008383035988,-1.245063088334975,1.788225784867494,0.13046775476715866,-0.04362961299607904
2019-03-11,-0.6772737140126064,-1.2462135689985583,1.8295925252986032,0.2626455892289079,-0.1687508315163464
2019-03-12,-0.6390091571282107,-1.2840137806816003,1.9319462556711673,0.0614543198624361,-0.07037763772379235
2019-03-13,-0.6598439994735407,-1.3139238551775076,1.9572808148776415,0.09547655355851048,-0.07898951378510377
2019-03-14,-0.6098289080257185,-1.3642878678261514,1.988285099204282,-0.010432524840177648,-0.0037357985122343784
2019-03-15,-0.5776172199906031,-1.3992215121595815,2.0543674527358995,-0.10774352464917791,0.030214804063462553
2019-03-18,-0.6792840544189737,-1.2013107955329068,2.033236223129956,-0.37708665683670683,0.2244452836586316
2019-03-19,-0.7501274582210333,-1.0423516606971495,2.1246863095892126,-0.5123291436357077,0.1801219529646778
2019-03-20,-0.9187590051076986,-0.8199211816782288,2.2391742799164915,-0.5128319689079759,0.012337875777412188
2019-03-21,-0.8384015182115627,-1.019449454549817,2.2418375750982853,-0.4799885910255899,0.09600198868868481
2019-03-22,-0.7941546940996411,-1.0736542444666362,2.12997507823476,-0.21574618233061893,-0.04641995733786364
2019-03-25,-0.8499672614197817,-0.9397691176490993,1.9764802692668333,-0.179748782071878,-0.006995108126074401
2019-03-26,-1.0360694201677911,-0.703421307187436,1.9310952363767377,0.19222466911293978,-0.3838291781344504
2019-03-27,-0.9268547726232972,-0.8085147030271888,1.9720797334683338,-0.05245080252790446,-0.18425945528994314
2019-03-28,-1.0130642261929785,-0.5500190548169903,1.765491835201522,-0.05266281216079849,-0.14974574203075441
2019-03-29,-0.9390241432750265,-0.584770470867858,1.7409383795137667,-0.19191755319198445,-0.025226212178897978
2019-04-01,-0.9758913456443199,-0.5447335627533467,1.8000922220385829,-0.222846260049399,-0.05662105359151748
2019-04-02,-0.9408342297871899,-0.5842885700879973,1.63604875747886,0.1912298614357547,-0.3021558190394258
2019-04-03,-0.9871151096775362,-0.5322028034665366,1.6348734924920598,0.32474895800744574,-0.4403045373554326
2019-04-04,-0.10257958873946182,-0.7726999549823776,1.0185514714398112,0.3609687436660528,-0.5042406713840238
2019-04-05,-0.30618474957855435,-0.5991389870268655,1.0618831809272768,0.155749362638696,-0.3123088069605532
2019-04-08,-0.3521390162652407,-0.47699492924939574,1.0647957618155428,0.1028038058770564,-0.3384656221779633
2019-04-09,-0.2561367745171981,-0.5358611857460845,0.9802562215568946,0.31444678200411436,-0.5027050432977265
2019-04-10,-0.3143097014331797,-0.4783570925795449,0.9883283300947199,0.20180946124746224,-0.3974709973294581
2019-04-11,-0.3964710863852128,-0.4381900250199089,1.1952862037869771,0.13244921834773915,-0.4930743107295946
2019-04-12,-0.45016025065960275,-0.36227446482120707,1.2128314675228289,0.0411531294908698,-0.4415498815328899
2019-04-15,-0.520873464349038,-0.2045165924941052,1.2177320291189184,-0.08048878927964742,-0.41185318299612594
2019-04-16,-0.5622083230077808,-0.1948914267459803,1.290376230394286,0.01702474022857825,-0.5503012208691037
2019-04-17,-0.573337265294251,-0.2677883819557111,1.373352338112232,-0.10229571701132356,-0.4299309738509479
2019-04-18,-0.5393829279303064,-0.3690410389911861,1.3999654118909932,-0.19285954537689187,-0.29868189959260694
2019-04-22,-0.5238190789967081,-0.41021565898865947,1.4537435968034158,-0.17979162395875958,-0.3399172348592897
2019-04-23,-0.6196160573149747,-0.1950307452573337,1.4416976257475367,-0.19791685066914644,-0.42913397250608165
2019-04-24,-0.6014656562186937,-0.19577854768374087,1.3388041200360874,-0.1039154761980392,-0.4376444399356135
2019-04-25,-0.4901266453394866,-0.27843854948139635,1.1303717854390847,0.030141166739539038,-0.391947757357742
2019-04-26,-0.5643346326075886,-0.10156207779980635,1.0760236002251937,-0.12669049316899694,-0.28343639664880393
2019-04-29,-0.5860890575247324,-0.10913485868686645,1.157666289977203,-0.11842452847800866,-0.34401784528759505
2019-04-30,-0.05347468388286858,0.13048721913801575,-0.0018699082333209771,0.07662120938587691,-0.1517638364077032
2019-05-01,0.08946835507183937,0.550535644265951,-0.4963471698217684,0.33622663291539134,-0.47988346243141367
2019-05-02,-0.1089799264100737,0.6650147894950171,-0.6853969460650686,1.2880772976579153,-1.1587152146777882
2019-05-03,-0.31412269592404396,1.2574661177451993,-0.8598409093298083,0.9639975932397216,-1.047500105731069
2019-05-06,-0.298388439951224,1.1486053305379444,-0.8215455670556173,0.9284821311125265,-0.9571534546436296
2019-05-07,-0.4136632637707387,0.9141467992319748,-0.5820744875827286,0.9535593036110667,-0.8719683514895754
2019-05-08,-0.3042476277344779,0.8109417012003878,-0.6562583139432269,1.089559496579286,-0.9399952561019698
2019-05-09,-0.30578354109432415,0.8751965054604376,-0.6347589707814096,1.2256977203292574,-1.1603517139139603
2019-05-10,-0.39440090897138314,0.870699398076983,-0.634542889810782,1.1277259943454567,-0.9694815936402735
2019-05-13,-0.6058461213720353,0.6887686485136476,-0.30995479148882127,1.3443049230882511,-1.1172726587410402
2019-05-14,-0.62689457407259,0.7608454123614146,-0.36610346933383314,1.3496165644045648,-1.117463933359558
2019-05-15,-0.5690912553547399,0.8078476706676485,-0.4541486354825185,1.3402323803537362,-1.124840160184128
2019-05-16,-0.6368209096224687,0.9572940880225996,-0.5138976843385099,1.2797466220652496,-1.08632211612687
2019-05-17,-0.5604855308209111,0.8406518101000234,-0.5551063167614207,1.3236864001003523,-1.048746362618044
2019-05-20,-0.6985727290388583,1.1798640181956652,-0.7538692443297335,1.1989872148380059,-0.9264092596650795
2019-05-21,-0.6637164674490166,1.1195538789042692,-0.7415983970982448,1.3547499045991642,-1.068988918956171
2019-05-22,-0.7686645650114374,1.2311479172802966,-0.6551117001952544,1.4334928957782787,-1.2408645478518832
2019-05-23,-0.7151726500137686,1.1864681834294215,-0.5683560278745616,1.4080382192593517,-1.3109777248004395
2019-05-24,-0.6321548667335282,1.2090344991417616,-0.818124395563065,1.390929301182827,-1.1496845380279959
2019-05-28,-0.5747688031023677,1.2169396512414374,-0.8338472421034129,1.4063169196805443,-1.2146405257162032
2019-05-29,-0.43306965761181204,1.1807301973066444,-0.9390125302762906,1.5133693122777057,-1.322017321696249
2019-05-30,-0.3240926552658546,0.9507911114031382,-0.9434676001181784,1.6008391337306078,-1.2840699897497136
2019-05-31,-0.31618058457129095,0.9097182487098089,-0.7699963728449795,1.4944724183377365,-1.3180137096312765
2019-06-03,0.3259445063159935,0.6172050873877081,-1.1861289411152143,1.1044392188463685,-0.8614598714348546
